index,recordDate,recordTime,recordEpoch,district,locationName,nearbyPlace,longitude,latitude,elevation,direction,county,route,routeSuffix,postmilePrefix,postmile,alignment,milepost,inService,imageDescription,streamingVideoURL,currentImageUpdateFrequency,currentImageURL,referenceImageUpdateFrequency,referenceImage1UpdateAgoURL,referenceImage2UpdatesAgoURL,referenceImage3UpdatesAgoURL,referenceImage4UpdatesAgoURL,referenceImage5UpdatesAgoURL,referenceImage6UpdatesAgoURL,referenceImage7UpdatesAgoURL,referenceImage8UpdatesAgoURL,referenceImage9UpdatesAgoURL,referenceImage10UpdatesAgoURL,referenceImage11UpdatesAgoURL,referenceImage12UpdatesAgoURL
146,2019-07-29,08:19:35,1564413575,1,"US-101 : SR-20 Redwood Highway - Looking North (C019)",Willits,-123.3253,39.37564,1509,Median,Mendocino,US-101,,T,43.71,,567.80,true,,,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingnorth/us101sr20redwoodhighwaylookingnorth.jpg,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingnorth/previous/us101sr20redwoodhighwaylookingnorth-1.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingnorth/previous/us101sr20redwoodhighwaylookingnorth-2.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingnorth/previous/us101sr20redwoodhighwaylookingnorth-3.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingnorth/previous/us101sr20redwoodhighwaylookingnorth-4.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingnorth/previous/us101sr20redwoodhighwaylookingnorth-5.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingnorth/previous/us101sr20redwoodhighwaylookingnorth-6.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingnorth/previous/us101sr20redwoodhighwaylookingnorth-7.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingnorth/previous/us101sr20redwoodhighwaylookingnorth-8.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingnorth/previous/us101sr20redwoodhighwaylookingnorth-9.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingnorth/previous/us101sr20redwoodhighwaylookingnorth-10.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingnorth/previous/us101sr20redwoodhighwaylookingnorth-11.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingnorth/previous/us101sr20redwoodhighwaylookingnorth-12.jpg
147,2019-07-29,08:20:11,1564413611,1,"US-101 : SR-20 Redwood Highway - Looking South (C019)",Willits,-123.3253,39.37564,1509,Median,Mendocino,US-101,,T,43.71,,567.80,true,,,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingsouth/us101sr20redwoodhighwaylookingsouth.jpg,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingsouth/previous/us101sr20redwoodhighwaylookingsouth-1.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingsouth/previous/us101sr20redwoodhighwaylookingsouth-2.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingsouth/previous/us101sr20redwoodhighwaylookingsouth-3.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingsouth/previous/us101sr20redwoodhighwaylookingsouth-4.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingsouth/previous/us101sr20redwoodhighwaylookingsouth-5.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingsouth/previous/us101sr20redwoodhighwaylookingsouth-6.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingsouth/previous/us101sr20redwoodhighwaylookingsouth-7.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingsouth/previous/us101sr20redwoodhighwaylookingsouth-8.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingsouth/previous/us101sr20redwoodhighwaylookingsouth-9.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingsouth/previous/us101sr20redwoodhighwaylookingsouth-10.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingsouth/previous/us101sr20redwoodhighwaylookingsouth-11.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingsouth/previous/us101sr20redwoodhighwaylookingsouth-12.jpg
148,2018-10-05,13:42:34,1538772154,1,"US-101: North Willits Bypass - Looking North (C008)",Willits,-123.35746,39.43455,1325,,Mendocino,US-101,,,48.60,,572.78,true,,,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingnorth/us101northwillitsbypasslookingnorth.jpg,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingnorth/previous/us101northwillitsbypasslookingnorth-1.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingnorth/previous/us101northwillitsbypasslookingnorth-2.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingnorth/previous/us101northwillitsbypasslookingnorth-3.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingnorth/previous/us101northwillitsbypasslookingnorth-4.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingnorth/previous/us101northwillitsbypasslookingnorth-5.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingnorth/previous/us101northwillitsbypasslookingnorth-6.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingnorth/previous/us101northwillitsbypasslookingnorth-7.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingnorth/previous/us101northwillitsbypasslookingnorth-8.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingnorth/previous/us101northwillitsbypasslookingnorth-9.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingnorth/previous/us101northwillitsbypasslookingnorth-10.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingnorth/previous/us101northwillitsbypasslookingnorth-11.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingnorth/previous/us101northwillitsbypasslookingnorth-12.jpg
149,2018-10-05,13:42:54,1538772174,1,"US-101: North Willits Bypass - Looking South (C008)",Willits,-123.35746,39.43455,1325,,Mendocino,US-101,,,48.60,,572.78,true,,,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingsouth/us101northwillitsbypasslookingsouth.jpg,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingsouth/previous/us101northwillitsbypasslookingsouth-1.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingsouth/previous/us101northwillitsbypasslookingsouth-2.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingsouth/previous/us101northwillitsbypasslookingsouth-3.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingsouth/previous/us101northwillitsbypasslookingsouth-4.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingsouth/previous/us101northwillitsbypasslookingsouth-5.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingsouth/previous/us101northwillitsbypasslookingsouth-6.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingsouth/previous/us101northwillitsbypasslookingsouth-7.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingsouth/previous/us101northwillitsbypasslookingsouth-8.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingsouth/previous/us101northwillitsbypasslookingsouth-9.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingsouth/previous/us101northwillitsbypasslookingsouth-10.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingsouth/previous/us101northwillitsbypasslookingsouth-11.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingsouth/previous/us101northwillitsbypasslookingsouth-12.jpg
150,2019-02-01,15:35:11,1549064111,1,"SR-29: 29-175 Jct - Middletown - North",Middletown,-122.615395," 38.752301",1100,North,Lake,SR-29,,,5.8,,60.28,true,,,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr2929175jctmiddletownn/sr2929175jctmiddletownn.jpg,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr2929175jctmiddletownn/previous/sr2929175jctmiddletownn-1.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr2929175jctmiddletownn/previous/sr2929175jctmiddletownn-2.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr2929175jctmiddletownn/previous/sr2929175jctmiddletownn-3.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr2929175jctmiddletownn/previous/sr2929175jctmiddletownn-4.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr2929175jctmiddletownn/previous/sr2929175jctmiddletownn-5.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr2929175jctmiddletownn/previous/sr2929175jctmiddletownn-6.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr2929175jctmiddletownn/previous/sr2929175jctmiddletownn-7.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr2929175jctmiddletownn/previous/sr2929175jctmiddletownn-8.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr2929175jctmiddletownn/previous/sr2929175jctmiddletownn-9.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr2929175jctmiddletownn/previous/sr2929175jctmiddletownn-10.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr2929175jctmiddletownn/previous/sr2929175jctmiddletownn-11.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr2929175jctmiddletownn/previous/sr2929175jctmiddletownn-12.jpg
151,2019-02-06,10:34:18,1549478058,1,"SR-29: 29-175 Jct - Middletown - South",Middletown,-122.615395," 38.752301",1100,South,Lake,SR-29,,,5.8,,60.28,true,,,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr2929175jctmiddletowns/sr2929175jctmiddletowns.jpg,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr2929175jctmiddletowns/previous/sr2929175jctmiddletowns-1.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr2929175jctmiddletowns/previous/sr2929175jctmiddletowns-2.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr2929175jctmiddletowns/previous/sr2929175jctmiddletowns-3.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr2929175jctmiddletowns/previous/sr2929175jctmiddletowns-4.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr2929175jctmiddletowns/previous/sr2929175jctmiddletowns-5.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr2929175jctmiddletowns/previous/sr2929175jctmiddletowns-6.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr2929175jctmiddletowns/previous/sr2929175jctmiddletowns-7.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr2929175jctmiddletowns/previous/sr2929175jctmiddletowns-8.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr2929175jctmiddletowns/previous/sr2929175jctmiddletowns-9.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr2929175jctmiddletowns/previous/sr2929175jctmiddletowns-10.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr2929175jctmiddletowns/previous/sr2929175jctmiddletowns-11.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr2929175jctmiddletowns/previous/sr2929175jctmiddletowns-12.jpg
157,2019-07-09,09:40:11,1562690411,1,"US-101: Last Chance Relay 360","Crescent City",-124.112140,41.625947,-3,South,"Del Norte",US-101,,,14.41,,776.98,true,,,5,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101lastchancerela/us101lastchancerela.jpg,5,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101lastchancerela/previous/us101lastchancerela-1.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101lastchancerela/previous/us101lastchancerela-2.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101lastchancerela/previous/us101lastchancerela-3.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101lastchancerela/previous/us101lastchancerela-4.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101lastchancerela/previous/us101lastchancerela-5.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101lastchancerela/previous/us101lastchancerela-6.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101lastchancerela/previous/us101lastchancerela-7.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101lastchancerela/previous/us101lastchancerela-8.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101lastchancerela/previous/us101lastchancerela-9.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101lastchancerela/previous/us101lastchancerela-10.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101lastchancerela/previous/us101lastchancerela-11.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101lastchancerela/previous/us101lastchancerela-12.jpg
158,2019-08-26,14:38:33,1566855513,1,"US-101: Last Chance Relay Zoom","Crescent City",-124.112140,41.625947,-3,North,"Del Norte",US-101,,,14.41,,776.98,true,,,5,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101lastchancerelay/us101lastchancerelay.jpg,20,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101lastchancerelay/previous/us101lastchancerelay-1.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101lastchancerelay/previous/us101lastchancerelay-2.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101lastchancerelay/previous/us101lastchancerelay-3.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101lastchancerelay/previous/us101lastchancerelay-4.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101lastchancerelay/previous/us101lastchancerelay-5.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101lastchancerelay/previous/us101lastchancerelay-6.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101lastchancerelay/previous/us101lastchancerelay-7.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101lastchancerelay/previous/us101lastchancerelay-8.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101lastchancerelay/previous/us101lastchancerelay-9.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101lastchancerelay/previous/us101lastchancerelay-10.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101lastchancerelay/previous/us101lastchancerelay-11.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101lastchancerelay/previous/us101lastchancerelay-12.jpg
159,2019-07-03,11:51:37,1562179897,1,"HUM-255-8.465: H St, Arcata",Arcata,-124.089379,40.865342,15,East,Humboldt,SR-255,,,8.465,L,8.451,true,,,5,http://cwwp2.dot.ca.gov/data/d1/cctv/image/hum2558465hstar/hum2558465hstar.jpg,5,http://cwwp2.dot.ca.gov/data/d1/cctv/image/hum2558465hstar/previous/hum2558465hstar-1.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/hum2558465hstar/previous/hum2558465hstar-2.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/hum2558465hstar/previous/hum2558465hstar-3.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/hum2558465hstar/previous/hum2558465hstar-4.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/hum2558465hstar/previous/hum2558465hstar-5.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/hum2558465hstar/previous/hum2558465hstar-6.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/hum2558465hstar/previous/hum2558465hstar-7.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/hum2558465hstar/previous/hum2558465hstar-8.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/hum2558465hstar/previous/hum2558465hstar-9.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/hum2558465hstar/previous/hum2558465hstar-10.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/hum2558465hstar/previous/hum2558465hstar-11.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/hum2558465hstar/previous/hum2558465hstar-12.jpg
160,2019-11-22,14:17:50,1574461070,1,"US-101: Eureka / 4th & H - Looking North (CXXX)",Eureka,-124.164288,40.803038,15,North,Humboldt,US-101,,,78.604,L,705.302,true,,,10,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thhlookingnorth/us101eureka4thhlookingnorth.jpg,10,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thhlookingnorth/previous/us101eureka4thhlookingnorth-1.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thhlookingnorth/previous/us101eureka4thhlookingnorth-2.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thhlookingnorth/previous/us101eureka4thhlookingnorth-3.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thhlookingnorth/previous/us101eureka4thhlookingnorth-4.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thhlookingnorth/previous/us101eureka4thhlookingnorth-5.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thhlookingnorth/previous/us101eureka4thhlookingnorth-6.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thhlookingnorth/previous/us101eureka4thhlookingnorth-7.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thhlookingnorth/previous/us101eureka4thhlookingnorth-8.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thhlookingnorth/previous/us101eureka4thhlookingnorth-9.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thhlookingnorth/previous/us101eureka4thhlookingnorth-10.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thhlookingnorth/previous/us101eureka4thhlookingnorth-11.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thhlookingnorth/previous/us101eureka4thhlookingnorth-12.jpg
162,2019-12-11,15:52:21,1576108341,1,"SR-1: Ocean View (South)","Fort Bragg",-123.807625,39.423647,20,,Mendocino,SR-1,,,60.05,,601.998,true,,,5,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1oceanviews/sr1oceanviews.jpg,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1oceanviews/previous/sr1oceanviews-1.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1oceanviews/previous/sr1oceanviews-2.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1oceanviews/previous/sr1oceanviews-3.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1oceanviews/previous/sr1oceanviews-4.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1oceanviews/previous/sr1oceanviews-5.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1oceanviews/previous/sr1oceanviews-6.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1oceanviews/previous/sr1oceanviews-7.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1oceanviews/previous/sr1oceanviews-8.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1oceanviews/previous/sr1oceanviews-9.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1oceanviews/previous/sr1oceanviews-10.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1oceanviews/previous/sr1oceanviews-11.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1oceanviews/previous/sr1oceanviews-12.jpg
163,2019-09-25,11:33:20,1569436400,1,"SR20: South St (Willits)",Willits,-123.351483,39.404072,15,West,Mendocino,SR-20,,L,33.174,L,33.101,true,,,10,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20southstwil/sr20southstwil.jpg,10,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20southstwil/previous/sr20southstwil-1.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20southstwil/previous/sr20southstwil-2.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20southstwil/previous/sr20southstwil-3.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20southstwil/previous/sr20southstwil-4.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20southstwil/previous/sr20southstwil-5.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20southstwil/previous/sr20southstwil-6.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20southstwil/previous/sr20southstwil-7.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20southstwil/previous/sr20southstwil-8.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20southstwil/previous/sr20southstwil-9.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20southstwil/previous/sr20southstwil-10.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20southstwil/previous/sr20southstwil-11.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20southstwil/previous/sr20southstwil-12.jpg
164,2019-12-11,12:20:18,1576095618,1,"SR-1: Laurel (North)","Fort Bragg",-123.805923,39.445482,20,,Mendocino,SR-1,,,61.559,,603.507,true,,,5,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1laureln/sr1laureln.jpg,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1laureln/previous/sr1laureln-1.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1laureln/previous/sr1laureln-2.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1laureln/previous/sr1laureln-3.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1laureln/previous/sr1laureln-4.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1laureln/previous/sr1laureln-5.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1laureln/previous/sr1laureln-6.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1laureln/previous/sr1laureln-7.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1laureln/previous/sr1laureln-8.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1laureln/previous/sr1laureln-9.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1laureln/previous/sr1laureln-10.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1laureln/previous/sr1laureln-11.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1laureln/previous/sr1laureln-12.jpg
165,2019-12-11,14:59:04,1576105144,1,"SR-1: Redwood (North)","Fort Bragg",-123.80611,39.44415,82,,Mendocino,SR-1,,,61.47,,603.42,true,,,5,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1redwoodn/sr1redwoodn.jpg,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1redwoodn/previous/sr1redwoodn-1.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1redwoodn/previous/sr1redwoodn-2.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1redwoodn/previous/sr1redwoodn-3.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1redwoodn/previous/sr1redwoodn-4.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1redwoodn/previous/sr1redwoodn-5.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1redwoodn/previous/sr1redwoodn-6.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1redwoodn/previous/sr1redwoodn-7.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1redwoodn/previous/sr1redwoodn-8.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1redwoodn/previous/sr1redwoodn-9.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1redwoodn/previous/sr1redwoodn-10.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1redwoodn/previous/sr1redwoodn-11.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1redwoodn/previous/sr1redwoodn-12.jpg
166,2019-12-11,12:19:21,1576095561,1,"SR-1: Oak (South)","Fort Bragg",-123.805963,39.441735,20,,Mendocino,SR-1,,,61.301,,603.249,true,,,5,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1oaks/sr1oaks.jpg,15,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1oaks/previous/sr1oaks-1.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1oaks/previous/sr1oaks-2.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1oaks/previous/sr1oaks-3.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1oaks/previous/sr1oaks-4.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1oaks/previous/sr1oaks-5.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1oaks/previous/sr1oaks-6.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1oaks/previous/sr1oaks-7.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1oaks/previous/sr1oaks-8.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1oaks/previous/sr1oaks-9.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1oaks/previous/sr1oaks-10.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1oaks/previous/sr1oaks-11.jpg,http://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1oaks/previous/sr1oaks-12.jpg
